collision_young	elongation_young	collision_old	elongation_old	dwelltime_young	dwelltime_old
0.0	6.0	0.0	16.0	0.13417828333333334	0.18751309375
0.0	6.0	0.0	16.0	0.04736715	0.10549113125
0.0	6.0	0.0	16.0	0.11579468333333333	0.074849575
0.0	6.0	0.0	16.0	0.05360483333333333	0.10934975
0.0	7.0	0.0	16.0	0.17383845714285712	0.10136090625
0.0	7.0	0.0	16.0	0.12774244285714284	0.1277880625
0.0	7.0	0.0	16.0	0.06706678571428572	0.06253112499999999
0.0	7.0	0.0	16.0	0.06095678571428572	0.044545725
0.0	7.0	0.0	16.0	0.09136861428571429	0.06157583124999999
0.0	7.0	0.0	16.0	0.21234357142857146	0.18254287500000002
0.0	7.0	0.0	16.0	0.30096955714285706	0.41200756250000004
0.0	7.0	0.0	16.0	0.39935898571428574	0.283142475
0.0	8.0	0.0	16.0	0.5607041375	0.31664578125
0.0	8.0	0.0	16.0	0.1865487	0.21563820625
0.0	8.0	0.0	16.0	0.1255397375	0.13986902499999998
0.0	8.0	0.0	16.0	0.07850573749999999	0.1530327875
0.0	8.0	0.0	16.0	0.034070500000000004	0.06900658125
0.0	8.0	0.0	16.0	0.035338925	0.04679435625
0.0	8.0	0.0	16.0	0.6534507875	0.6292071625
1.0	8.0	0.0	16.0	0.7008318125	0.07804177500000001
0.0	8.0	0.0	16.0	0.037550912500000005	0.03988790625000001
1.0	8.0	0.0	16.0	0.20425295	0.1986820875
0.0	8.0	0.0	16.0	0.10250580000000001	0.06814773125
0.0	8.0	0.0	16.0	0.2528579375	0.32182065625
1.0	8.0	1.0	16.0	0.3640592625	0.4221025875
1.0	9.0	2.0	16.0	0.27190027777777775	0.33527471250000007
0.0	9.0	1.0	16.0	0.025038388888888888	0.03920548125
0.0	9.0	1.0	16.0	0.046153577777777774	0.04734588125
2.0	9.0	2.0	16.0	0.24500594444444446	0.25623645
2.0	9.0	1.0	17.0	2.366556311111111	1.7915778411764707
1.0	9.0	0.0	17.0	0.05007052222222222	0.04770268235294118
2.0	9.0	1.0	17.0	0.5107256333333333	0.5931760823529411
2.0	9.0	1.0	17.0	0.3534082666666667	0.09698028823529413
0.0	9.0	0.0	17.0	0.1685028888888889	0.12961461176470587
0.0	9.0	0.0	17.0	1.6875565777777777	1.808679905882353
0.0	9.0	0.0	17.0	0.30625365555555556	0.2762596823529412
0.0	9.0	0.0	17.0	0.07348084444444443	0.09164915294117647
0.0	9.0	2.0	17.0	0.1600598888888889	0.22004807647058824
0.0	9.0	0.0	16.0	2.023351788888889	1.0537206375
0.0	9.0	0.0	16.0	0.11068672222222221	0.09713521875
0.0	9.0	0.0	16.0	0.2925926555555555	0.3332473375
0.0	9.0	0.0	16.0	0.7762786666666667	0.6315947375
0.0	9.0	0.0	16.0	1.3721121555555553	1.24038286875
0.0	9.0	0.0	15.0	0.10948618888888889	0.11764193999999999
0.0	9.0	0.0	15.0	0.15018235555555556	0.17642932
0.0	9.0	0.0	15.0	0.2691201555555556	0.35811589999999993
0.0	9.0	0.0	15.0	0.09360142222222222	0.13311967333333333
0.0	8.0	0.0	15.0	0.9823121125	1.3981244866666664
0.0	8.0	1.0	14.0	0.07300418750000001	0.11795048571428571
0.0	8.0	0.0	14.0	0.1164470125	0.11415501428571428
0.0	8.0	0.0	14.0	0.073702825	0.08783280714285716
0.0	8.0	0.0	14.0	0.36980365	0.6649267214285715
0.0	8.0	0.0	14.0	0.0433328375	0.04420852857142858
0.0	8.0	0.0	14.0	0.08314256249999999	0.07805495714285714
0.0	8.0	0.0	14.0	0.1365837375	0.13421192857142858
0.0	8.0	0.0	14.0	0.6464166499999999	0.6285665428571429
0.0	7.0	0.0	14.0	0.21022431428571428	0.11843529285714285
0.0	7.0	0.0	14.0	0.13405581428571428	0.16169812857142857
2.0	7.0	3.0	12.0	0.3673076	0.5585979499999999
2.0	7.0	0.0	12.0	0.31755710000000004	0.2742913166666667
0.0	7.0	0.0	12.0	0.1830835	0.1982598333333333
0.0	7.0	0.0	12.0	0.0742633	0.08328265
0.0	7.0	0.0	12.0	0.1922548857142857	0.2438274833333333
0.0	7.0	0.0	12.0	0.07392047142857143	0.09579705833333334
0.0	7.0	0.0	12.0	0.04564761428571429	0.06243419166666667
0.0	7.0	0.0	12.0	0.11461592857142858	0.10998594166666668
0.0	7.0	0.0	12.0	0.20527168571428575	0.3536987916666667
0.0	7.0	0.0	12.0	0.1433806	0.09399977500000001
0.0	7.0	0.0	8.0	7.8982399857142855	3.794245325
0.0	7.0	0.0	8.0	0.056349171428571425	0.08206021250000001
0.0	7.0	0.0	8.0	0.09679297142857142	0.085769175
0.0	7.0	0.0	8.0	0.038420614285714284	0.051616175
0.0	7.0	0.0	8.0	0.1132499142857143	0.22244525000000004
0.0	7.0	0.0	8.0	0.058839157142857146	0.057819775
0.0	7.0	0.0	8.0	0.11481457142857142	0.0853032625
0.0	7.0	0.0	8.0	0.04744458571428571	0.0402129875
0.0	7.0	0.0	8.0	0.06526001428571429	0.0861842
0.0	7.0	0.0	8.0	0.10873324285714285	0.1431451375
0.0	6.0	0.0	8.0	0.058990766666666666	0.05350555
0.0	6.0	0.0	8.0	0.029139550000000004	0.024192850000000002
0.0	6.0	0.0	8.0	0.06639574999999999	0.06547775
0.0	6.0	0.0	8.0	0.05569549999999999	0.0767563375
0.0	6.0	0.0	8.0	0.044938883333333325	0.0374208625
0.0	6.0	0.0	8.0	0.19251208333333333	0.17154575000000002
0.0	5.0	0.0	8.0	0.08927863999999999	0.0796504875
0.0	5.0	0.0	8.0	0.0748849	0.1259565875
0.0	5.0	0.0	8.0	0.10834854000000001	0.10440365
0.0	5.0	0.0	7.0	0.39658438000000007	0.15346414285714285
0.0	5.0	0.0	7.0	0.0898487	0.10098805714285715
0.0	5.0	0.0	7.0	0.10688057999999998	0.22718021428571428
0.0	5.0	0.0	7.0	0.2033775	0.3100105428571428
0.0	5.0	0.0	7.0	0.4369754800000001	0.09937011428571431
0.0	5.0	0.0	7.0	0.08415349999999999	0.033136842857142856
0.0	5.0	0.0	7.0	0.29739934	0.16360651428571432
0.0	5.0	0.0	7.0	0.06564648	0.08413832857142858
0.0	5.0	0.0	7.0	0.6212220199999999	1.1289232999999999
0.0	4.0	0.0	6.0	0.06550947499999998	0.041008449999999995
0.0	4.0	0.0	6.0	0.255446275	0.24208841666666667
0.0	4.0	0.0	6.0	0.01608375	0.018347516666666668
0.0	4.0	0.0	6.0	0.139372575	0.08324331666666668
0.0	4.0	0.0	6.0	0.13003979999999998	0.08590901666666667
0.0	4.0	0.0	6.0	0.14999155000000003	0.47729855
0.0	4.0	0.0	6.0	0.15334620000000002	0.13070411666666665
0.0	4.0	0.0	6.0	0.1500583	0.1557184
0.0	4.0	0.0	6.0	0.33195394999999994	0.17493
0.0	4.0	0.0	6.0	0.060572925	0.07702116666666665
0.0	4.0	0.0	6.0	0.324898875	0.14829478333333332
0.0	4.0	0.0	6.0	0.168552225	0.07979180000000001
0.0	4.0	0.0	6.0	0.318235675	0.12863118333333332
0.0	4.0	0.0	6.0	0.08763225	0.4536362333333333
0.0	3.0	0.0	6.0	0.09729096666666666	0.10218963333333335
0.0	3.0	0.0	6.0	0.023688766666666666	0.06341211666666667
0.0	3.0	0.0	6.0	1.6502063666666666	1.8737915833333334
0.0	3.0	0.0	6.0	0.19354686666666665	0.7479123166666667
0.0	3.0	0.0	6.0	0.22371696666666666	0.12228231666666667
0.0	3.0	0.0	5.0	1.0643955666666667	1.5994237599999999
0.0	3.0	0.0	5.0	0.22804040000000003	0.06088959999999999
0.0	3.0	0.0	5.0	0.08834866666666667	0.05869512
0.0	3.0	0.0	5.0	0.08571733333333333	0.09993912
0.0	3.0	0.0	5.0	0.0338057	0.031860259999999994
0.0	3.0	0.0	5.0	0.08358273333333333	0.10989975999999999
0.0	3.0	0.0	5.0	0.030516333333333336	0.06240646000000001
0.0	3.0	0.0	5.0	0.08240466666666667	0.12180005999999999
0.0	3.0	0.0	5.0	0.18120323333333332	0.39260874000000007
0.0	3.0	0.0	5.0	0.7162787666666667	0.30519894000000003
0.0	3.0	0.0	5.0	0.06329436666666667	0.03368484
0.0	3.0	0.0	5.0	0.11769663333333331	0.0393976
0.0	3.0	0.0	5.0	0.04894316666666667	0.09933864
0.0	3.0	0.0	5.0	0.4320278	0.16499089999999997
0.0	3.0	0.0	5.0	0.08615836666666667	0.11298820000000001
0.0	3.0	0.0	5.0	0.0514248	0.10633812000000001
0.0	3.0	0.0	5.0	0.05501866666666667	0.03068244
0.0	3.0	0.0	5.0	0.09792686666666667	0.049056100000000005
0.0	3.0	0.0	5.0	0.0547302	0.027616359999999996
0.0	3.0	0.0	5.0	0.013949066666666668	0.038902940000000004
0.0	3.0	0.0	5.0	0.07143470000000002	0.05262549999999999
0.0	3.0	0.0	5.0	0.20370513333333337	0.18221707999999998
0.0	3.0	0.0	5.0	0.4956712333333333	0.38045619999999997
0.0	3.0	0.0	5.0	0.0573908	0.04576342
0.0	3.0	0.0	4.0	0.7501009666666668	2.000700525
0.0	3.0	0.0	4.0	0.081063	0.11906920000000001
0.0	3.0	0.0	4.0	0.2978169	0.152546875
0.0	3.0	0.0	4.0	0.26778596666666665	1.0145264249999997
0.0	3.0	0.0	4.0	0.08558439999999999	0.09681009999999998
0.0	3.0	0.0	4.0	0.014846233333333335	0.058487300000000006
0.0	3.0	0.0	4.0	0.18087436666666667	0.040653425
0.0	3.0	0.0	4.0	0.0481532	0.03770375
0.0	3.0	0.0	4.0	0.16356593333333333	0.4822795999999999
0.0	3.0	0.0	4.0	0.10543789999999997	0.11894612499999999
0.0	3.0	0.0	4.0	0.12422820000000001	0.07958675
0.0	3.0	0.0	4.0	0.04807946666666666	0.087082675
0.0	3.0	0.0	4.0	0.16149376666666668	0.1091537
0.0	3.0	0.0	4.0	1.3309155333333333	1.0161033750000001
0.0	3.0	0.0	4.0	0.6661209666666666	0.455441825
0.0	3.0	0.0	4.0	0.0591796	0.0454643
0.0	2.0	0.0	4.0	0.08306459999999999	0.439644575
0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0
